"","mmwr_year","mmwr_week","mmwr_day","week_start","state","pred","lpi","upi","obs","unexplained.cases","denom","week_end"
"2610",2016,42,1,2016-10-16,"GA",66,51,83,72,6,1411.5,2016-10-22
"2611",2016,42,1,2016-10-16,"HI",24,15,34,25,1,227.5,2016-10-22
"2612",2016,42,1,2016-10-16,"IA",37,25,49,46,9,555.5,2016-10-22
"2613",2016,42,1,2016-10-16,"ID",12,6,19,16,4,243.5,2016-10-22
"2614",2016,42,1,2016-10-16,"IL",110,90,131,111,1,1874.5,2016-10-22
"2615",2016,42,1,2016-10-16,"IN",73,56,91,85,12,1182.5,2016-10-22
"2616",2016,42,1,2016-10-16,"KS",28,18,39,27,-1,448.5,2016-10-22
"2617",2016,42,1,2016-10-16,"KY",67,51,84,71,4,901.5,2016-10-22
"2618",2016,42,1,2016-10-16,"LA",36,24,48,46,10,814.5,2016-10-22
"2619",2016,42,1,2016-10-16,"MA",80,62.975,99,79,-1,1144.5,2016-10-22
"2620",2016,42,1,2016-10-16,"MD",60,45,76,67,7,983.5,2016-10-22
"2621",2016,42,1,2016-10-16,"ME",14,8,23,18,4,271.5,2016-10-22
"2622",2016,42,1,2016-10-16,"MI",100,81,120,103,3,1810.5,2016-10-22
"2623",2016,42,1,2016-10-16,"MN",50,37,66,52,2,797.5,2016-10-22
"2624",2016,42,1,2016-10-16,"MO",65,50,82,65,0,1183.5,2016-10-22
"2625",2016,42,1,2016-10-16,"MS",32,21,44,35,3,554.5,2016-10-22
"2626",2016,42,1,2016-10-16,"MT",11,5,18,7,-4,180.5,2016-10-22
"2627",2016,42,1,2016-10-16,"ND",13,6,21,18,5,151.5,2016-10-22
"2628",2016,42,1,2016-10-16,"NE",21,13,31,23,2,310.5,2016-10-22
"2629",2016,42,1,2016-10-16,"NH",14,7,22,11,-3,227.5,2016-10-22
"2630",2016,42,1,2016-10-16,"NJ",79,62,97,82,3,1441.5,2016-10-22
"2631",2016,42,1,2016-10-16,"NM",19,11,28,27,8,327.5,2016-10-22
"2632",2016,42,1,2016-10-16,"NV",26,17,37,28,2,437.5,2016-10-22
"2633",2016,42,1,2016-10-16,"NY",128,107,152,135,7,1927.5,2016-10-22
"2634",2016,42,1,2016-10-16,"NYC",81,63,100,95,14,1051.5,2016-10-22
"2635",2016,42,1,2016-10-16,"OH",119,98,141,129,10,2225.5,2016-10-22
"2636",2016,42,1,2016-10-16,"OK",53,39,69,46,-7,698.5,2016-10-22
"2637",2016,42,1,2016-10-16,"OR",28,18,39,21,-7,639.5,2016-10-22
"2638",2016,42,1,2016-10-16,"PA",133,111,157,137,4,2542.5,2016-10-22
"2639",2016,42,1,2016-10-16,"RI",11,5,19,11,0,178.5,2016-10-22
"2640",2016,42,1,2016-10-16,"SC",51,37,66,44,-7,822.5,2016-10-22
"2641",2016,42,1,2016-10-16,"SD",11,5,18,14,3,144.5,2016-10-22
"2642",2016,42,1,2016-10-16,"TN",84,67,103,95,11,1340.5,2016-10-22
"2643",2016,42,1,2016-10-16,"TX",218,189,248,233,15,3586.5,2016-10-22
"2644",2016,42,1,2016-10-16,"UT",21,13,31,13,-8,348.5,2016-10-22
"2645",2016,42,1,2016-10-16,"VA",68,52,85,72,4,1281.5,2016-10-22
"2646",2016,42,1,2016-10-16,"VT",7,2,13,1,-6,103.5,2016-10-22
"2647",2016,42,1,2016-10-16,"WA",64,49,80,62,-2,1071.5,2016-10-22
"2648",2016,42,1,2016-10-16,"WI",54,39,70,47,-7,1007.5,2016-10-22
"2649",2016,42,1,2016-10-16,"WV",27,17,38,24,-3,414.5,2016-10-22
"2650",2016,42,1,2016-10-16,"WY",6,2,11,5,-1,85.5,2016-10-22
"2651",2016,43,1,2016-10-23,"AK",5,1,10,7,2,84.5,2016-10-29
"2652",2016,43,1,2016-10-23,"AL",48,35,62,62,14,964.5,2016-10-29
"2653",2016,43,1,2016-10-23,"AR",40,28,54,49,9,601.5,2016-10-29
"2654",2016,43,1,2016-10-23,"AZ",50,37,65,50,0,1007.5,2016-10-29
"2655",2016,43,1,2016-10-23,"CA",324,289,361,309,-15,4897.5,2016-10-29
"2656",2016,43,1,2016-10-23,"CO",37,26,50,36,-1,746.5,2016-10-29
"2657",2016,43,1,2016-10-23,"DC",5,1,11,7,2,114.5,2016-10-29
"2658",2016,43,1,2016-10-23,"DE",10,4,17,15,5,166.5,2016-10-29
"2659",2016,43,1,2016-10-23,"FL",192,165,220,196,4,3622.5,2016-10-29
"2660",2016,43,1,2016-10-23,"GA",76,59,94,72,-4,1607.5,2016-10-29
"2661",2016,43,1,2016-10-23,"HI",21,13,31,18,-3,206.5,2016-10-29
"2662",2016,43,1,2016-10-23,"IA",38,26,51,48,10,573.5,2016-10-29
"2663",2016,43,1,2016-10-23,"ID",13,6,21,13,0,254.5,2016-10-29
"2664",2016,43,1,2016-10-23,"IL",117,95,138,132,15,1997.5,2016-10-29
"2665",2016,43,1,2016-10-23,"IN",74,57,91,77,3,1224.5,2016-10-29
"2666",2016,43,1,2016-10-23,"KS",31,21,43,21,-10,496.5,2016-10-29
"2667",2016,43,1,2016-10-23,"KY",58,44,74,65,7,827.5,2016-10-29
"2668",2016,43,1,2016-10-23,"LA",37,26,50,36,-1,856.5,2016-10-29
"2669",2016,43,1,2016-10-23,"MA",73,57,91,80,7,1052.5,2016-10-29
"2670",2016,43,1,2016-10-23,"MD",58,43,74,65,7,938.5,2016-10-29
"2671",2016,43,1,2016-10-23,"ME",14,7,22,15,1,260.5,2016-10-29
"2672",2016,43,1,2016-10-23,"MI",104,84,125,89,-15,1860.5,2016-10-29
"2673",2016,43,1,2016-10-23,"MN",51,38,66.0249999999996,48,-3,796.5,2016-10-29
"2674",2016,43,1,2016-10-23,"MO",67,52,84,56,-11,1213.5,2016-10-29
"2675",2016,43,1,2016-10-23,"MS",34,23,47,35,1,592.5,2016-10-29
"2676",2016,43,1,2016-10-23,"MT",13,7,21,9,-4,220.5,2016-10-29
"2677",2016,43,1,2016-10-23,"ND",12,6,19,10,-2,137.5,2016-10-29
"2678",2016,43,1,2016-10-23,"NE",22,13,32,24,2,310.5,2016-10-29
"2679",2016,43,1,2016-10-23,"NH",14,7,22,18,4,243.5,2016-10-29
"2680",2016,43,1,2016-10-23,"NJ",78,61,96,83,5,1405.5,2016-10-29
"2681",2016,43,1,2016-10-23,"NM",20,11,30,17,-3,342.5,2016-10-29
"2682",2016,43,1,2016-10-23,"NV",33,22,45,27,-6,478.5,2016-10-29
"2683",2016,43,1,2016-10-23,"NY",129,107,152,126,-3,1915.5,2016-10-29
"2684",2016,43,1,2016-10-23,"NYC",76,59,95,75,-1,983.5,2016-10-29
"2685",2016,43,1,2016-10-23,"OH",128,106,151,122,-6,2295.5,2016-10-29
"2686",2016,43,1,2016-10-23,"OK",52,38,67,51,-1,677.5,2016-10-29
"2687",2016,43,1,2016-10-23,"OR",33,22,44,41,8,692.5,2016-10-29
"2688",2016,43,1,2016-10-23,"PA",134,111,158,141,7,2555.5,2016-10-29
"2689",2016,43,1,2016-10-23,"RI",12,6,19,21,9,190.5,2016-10-29
"2690",2016,43,1,2016-10-23,"SC",53,39,69,52,-1,841.5,2016-10-29
"2691",2016,43,1,2016-10-23,"SD",14,7,22,17,3,176.5,2016-10-29
"2692",2016,43,1,2016-10-23,"TN",85,67,104,98,13,1347.5,2016-10-29
"2693",2016,43,1,2016-10-23,"TX",227,198,258,223,-4,3721.5,2016-10-29
"2694",2016,43,1,2016-10-23,"UT",19,11,29,22,3,328.5,2016-10-29
"2695",2016,43,1,2016-10-23,"VA",65,50,82,62,-3,1264.5,2016-10-29
"2696",2016,43,1,2016-10-23,"VT",6,2,12,5,-1,109.5,2016-10-29
"2697",2016,43,1,2016-10-23,"WA",65,50,82,54,-11,991.5,2016-10-29
"2698",2016,43,1,2016-10-23,"WI",52,38,67,60,8,977.5,2016-10-29
"2699",2016,43,1,2016-10-23,"WV",28,18,39,31,3,425.5,2016-10-29
"2700",2016,43,1,2016-10-23,"WY",5,1,10,6,1,69.5,2016-10-29
"2701",2016,44,1,2016-10-30,"AK",4,1,9,7,3,68.5,2016-11-05
"2702",2016,44,1,2016-10-30,"AL",47,35,62,37,-10,952.5,2016-11-05
"2703",2016,44,1,2016-10-30,"AR",41,29,54,35,-6,608.5,2016-11-05
"2704",2016,44,1,2016-10-30,"AZ",52,38,67,48,-4,1058.5,2016-11-05
"2705",2016,44,1,2016-10-30,"CA",323,289,360,345,22,4794.5,2016-11-05
"2706",2016,44,1,2016-10-30,"CO",35,24,47,35,0,693.5,2016-11-05
"2707",2016,44,1,2016-10-30,"DC",5,1,10,4,-1,114.5,2016-11-05
"2708",2016,44,1,2016-10-30,"DE",11,5,18,9,-2,181.5,2016-11-05
"2709",2016,44,1,2016-10-30,"FL",198,171,228,202,4,3740.5,2016-11-05
"2710",2016,44,1,2016-10-30,"GA",70,54,87,60,-10,1475.5,2016-11-05
"2711",2016,44,1,2016-10-30,"HI",23,14,34,25,2,219.5,2016-11-05
"2712",2016,44,1,2016-10-30,"IA",38,27,51,48,10,557.5,2016-11-05
"2713",2016,44,1,2016-10-30,"ID",14,7,22,16,2,263.5,2016-11-05
"2714",2016,44,1,2016-10-30,"IL",116,96,138,118,2,1992.5,2016-11-05
"2715",2016,44,1,2016-10-30,"IN",74,58,91,70,-4,1191.5,2016-11-05
"2716",2016,44,1,2016-10-30,"KS",30,20,42,28,-2,477.5,2016-11-05
"2717",2016,44,1,2016-10-30,"KY",65,50,82,65,0,896.5,2016-11-05
"2718",2016,44,1,2016-10-30,"LA",36,25,48,31,-5,812.5,2016-11-05
"2719",2016,44,1,2016-10-30,"MA",81,64,100,83,2,1147.5,2016-11-05
"2720",2016,44,1,2016-10-30,"MD",57,43,73,64,7,921.5,2016-11-05
"2721",2016,44,1,2016-10-30,"ME",17,9,25,20,3,313.5,2016-11-05
"2722",2016,44,1,2016-10-30,"MI",102,83,123,100,-2,1823.5,2016-11-05
"2723",2016,44,1,2016-10-30,"MN",55,40,70,49,-6,852.5,2016-11-05
"2724",2016,44,1,2016-10-30,"MO",69,53,86,66,-3,1240.5,2016-11-05
"2725",2016,44,1,2016-10-30,"MS",33,22,45,33,0,565.5,2016-11-05
"2726",2016,44,1,2016-10-30,"MT",11,5,19,12,1,179.5,2016-11-05
"2727",2016,44,1,2016-10-30,"ND",13,7,22,20,7,159.5,2016-11-05
"2728",2016,44,1,2016-10-30,"NE",22,14,33,15,-7,336.5,2016-11-05
"2729",2016,44,1,2016-10-30,"NH",14,7,22,16,2,224.5,2016-11-05
"2730",2016,44,1,2016-10-30,"NJ",74,57,93,84,10,1369.5,2016-11-05
"2731",2016,44,1,2016-10-30,"NM",18,11,28,15,-3,312.5,2016-11-05
"2732",2016,44,1,2016-10-30,"NV",30,20,42,38,8,448.5,2016-11-05
"2733",2016,44,1,2016-10-30,"NY",130,108,154,112,-18,1929.5,2016-11-05
"2734",2016,44,1,2016-10-30,"NYC",82,64,101,96,14,1060.5,2016-11-05
"2735",2016,44,1,2016-10-30,"OH",122,101,145,123,1,2286.5,2016-11-05
"2736",2016,44,1,2016-10-30,"OK",49,36,64,39,-10,665.5,2016-11-05
"2737",2016,44,1,2016-10-30,"OR",35,24,48,23,-12,698.5,2016-11-05
"2738",2016,44,1,2016-10-30,"PA",139,116,164,140,1,2646.5,2016-11-05
"2739",2016,44,1,2016-10-30,"RI",10,5,17,8,-2,168.5,2016-11-05
"2740",2016,44,1,2016-10-30,"SC",51,38,66,52,1,838.5,2016-11-05
"2741",2016,44,1,2016-10-30,"SD",11,5,18,10,-1,143.5,2016-11-05
"2742",2016,44,1,2016-10-30,"TN",88,70,108,89,1,1315.5,2016-11-05
"2743",2016,44,1,2016-10-30,"TX",225,196,256,231,6,3674.5,2016-11-05
"2744",2016,44,1,2016-10-30,"UT",18,10,27,20,2,296.5,2016-11-05
"2745",2016,44,1,2016-10-30,"VA",61,46,78,67,6,1172.5,2016-11-05
"2746",2016,44,1,2016-10-30,"VT",6,2,12,3,-3,105.5,2016-11-05
"2747",2016,44,1,2016-10-30,"WA",72,55,90,58,-14,1026.5,2016-11-05
"2748",2016,44,1,2016-10-30,"WI",51,37,65,48,-3,948.5,2016-11-05
"2749",2016,44,1,2016-10-30,"WV",29,19,41,39,10,436.5,2016-11-05
"2750",2016,44,1,2016-10-30,"WY",5,1,10,5,0,76.5,2016-11-05
"2751",2016,45,1,2016-11-06,"AK",5,1,10,7,2,90.5,2016-11-12
"2752",2016,45,1,2016-11-06,"AL",54,40,69,58,4,1029.5,2016-11-12
"2753",2016,45,1,2016-11-06,"AR",43,31,58,52,9,637.5,2016-11-12
"2754",2016,45,1,2016-11-06,"AZ",53,39,68,61,8,1058.5,2016-11-12
"2755",2016,45,1,2016-11-06,"CA",337.5,302,375,333,-4.5,4891.5,2016-11-12
"2756",2016,45,1,2016-11-06,"CO",36,24,48,33,-3,696.5,2016-11-12
"2757",2016,45,1,2016-11-06,"DC",5,1,10,6,1,115.5,2016-11-12
"2758",2016,45,1,2016-11-06,"DE",11,5,18,16,5,183.5,2016-11-12
"2759",2016,45,1,2016-11-06,"FL",204,176,233,207,3,3831.5,2016-11-12
"2760",2016,45,1,2016-11-06,"GA",76,59,94,94,18,1572.5,2016-11-12
"2761",2016,45,1,2016-11-06,"HI",22,13,32,22,0,203.5,2016-11-12
"2762",2016,45,1,2016-11-06,"IA",38,27,52,43,5,552.5,2016-11-12
"2763",2016,45,1,2016-11-06,"ID",13,6,21,9,-4,240.5,2016-11-12
"2764",2016,45,1,2016-11-06,"IL",113,92,135.025,118,5,1930.5,2016-11-12
"2765",2016,45,1,2016-11-06,"IN",78,61,96,98,20,1268.5,2016-11-12
"2766",2016,45,1,2016-11-06,"KS",31,21,43,28,-3,497.5,2016-11-12
"2767",2016,45,1,2016-11-06,"KY",64,49,81,70,6,888.5,2016-11-12
"2768",2016,45,1,2016-11-06,"LA",37,25,50,49,12,823.5,2016-11-12
"2769",2016,45,1,2016-11-06,"MA",85,67,105,73,-12,1160.5,2016-11-12
"2770",2016,45,1,2016-11-06,"MD",57,43,73,51,-6,919.5,2016-11-12
"2771",2016,45,1,2016-11-06,"ME",15,8,23,13,-2,281.5,2016-11-12
"2772",2016,45,1,2016-11-06,"MI",99,80,119,97,-2,1755.5,2016-11-12
"2773",2016,45,1,2016-11-06,"MN",53,39,68,54,1,812.5,2016-11-12
"2774",2016,45,1,2016-11-06,"MO",63,48,79,68,5,1122.5,2016-11-12
"2775",2016,45,1,2016-11-06,"MS",37,25,50,38,1,609.5,2016-11-12
"2776",2016,45,1,2016-11-06,"MT",11,5,19,9,-2,179.5,2016-11-12
"2777",2016,45,1,2016-11-06,"ND",10,4,17,9,-1,122.5,2016-11-12
"2778",2016,45,1,2016-11-06,"NE",20,12,30,14,-6,313.5,2016-11-12
"2779",2016,45,1,2016-11-06,"NH",14,7,23,16,2,227.5,2016-11-12
"2780",2016,45,1,2016-11-06,"NJ",75,58,93,81,6,1391.5,2016-11-12
"2781",2016,45,1,2016-11-06,"NM",20,12,30,26,6,348.5,2016-11-12
"2782",2016,45,1,2016-11-06,"NV",29,19,40,36,7,411.5,2016-11-12
"2783",2016,45,1,2016-11-06,"NY",134,112,158,140,6,1976.5,2016-11-12
"2784",2016,45,1,2016-11-06,"NYC",81,63,100,78,-3,1059.5,2016-11-12
"2785",2016,45,1,2016-11-06,"OH",126,103,150,115,-11,2263.5,2016-11-12
"2786",2016,45,1,2016-11-06,"OK",60,45,76,46,-14,779.5,2016-11-12
"2787",2016,45,1,2016-11-06,"OR",35,24,47,38,3,692.5,2016-11-12
"2788",2016,45,1,2016-11-06,"PA",139,116,162,131,-8,2621.5,2016-11-12
"2789",2016,45,1,2016-11-06,"RI",13,7,21,13,0,199.5,2016-11-12
"2790",2016,45,1,2016-11-06,"SC",57,43,73,55,-2,926.5,2016-11-12
"2791",2016,45,1,2016-11-06,"SD",15,8,23,14,-1,185.5,2016-11-12
"2792",2016,45,1,2016-11-06,"TN",87,69,107,80,-7,1337.5,2016-11-12
"2793",2016,45,1,2016-11-06,"TX",230,200,261,249,19,3714.5,2016-11-12
"2794",2016,45,1,2016-11-06,"UT",20,12,30,22,2,335.5,2016-11-12
"2795",2016,45,1,2016-11-06,"VA",71,54,88,64,-7,1334.5,2016-11-12
"2796",2016,45,1,2016-11-06,"VT",7,2,13,6,-1,114.5,2016-11-12
"2797",2016,45,1,2016-11-06,"WA",64,48,81,58,-6,984.5,2016-11-12
"2798",2016,45,1,2016-11-06,"WI",58,43,74,56,-2,1071.5,2016-11-12
"2799",2016,45,1,2016-11-06,"WV",29,19,41,25,-4,430.5,2016-11-12
"2800",2016,45,1,2016-11-06,"WY",5,1,10,6,1,70.5,2016-11-12
"2801",2016,46,1,2016-11-13,"AK",5,1,9,1,-4,75.5,2016-11-19
"2802",2016,46,1,2016-11-13,"AL",51,37,66,50,-1,1004.5,2016-11-19
"2803",2016,46,1,2016-11-13,"AR",42,29,56,33,-9,604.5,2016-11-19
"2804",2016,46,1,2016-11-13,"AZ",53,40,69,60,7,1048.5,2016-11-19
"2805",2016,46,1,2016-11-13,"CA",344,307,382,338,-6,4829.5,2016-11-19
"2806",2016,46,1,2016-11-13,"CO",38,26,51,32,-6,719.5,2016-11-19
"2807",2016,46,1,2016-11-13,"DC",6,2,12,2,-4,134.5,2016-11-19
"2808",2016,46,1,2016-11-13,"DE",11,5,19,5,-6,190.5,2016-11-19
"2809",2016,46,1,2016-11-13,"FL",206,177,235,214,8,3821.5,2016-11-19
"2810",2016,46,1,2016-11-13,"GA",78,61,96,65,-13,1596.5,2016-11-19
"2811",2016,46,1,2016-11-13,"HI",22,14,33,28,6,204.5,2016-11-19
"2812",2016,46,1,2016-11-13,"IA",37,25.975,50,38,1,553.5,2016-11-19
"2813",2016,46,1,2016-11-13,"ID",13,7,21,13,0,241.5,2016-11-19
"2814",2016,46,1,2016-11-13,"IL",123,102,145,124,1,2072.5,2016-11-19
"2815",2016,46,1,2016-11-13,"IN",80,63,99,70,-10,1254.5,2016-11-19
"2816",2016,46,1,2016-11-13,"KS",34,23,46,35,1,534.5,2016-11-19
"2817",2016,46,1,2016-11-13,"KY",73,56,90,70,-3,979.5,2016-11-19
"2818",2016,46,1,2016-11-13,"LA",40,28,54,51,11,883.5,2016-11-19
"2819",2016,46,1,2016-11-13,"MA",88,70,108,83,-5,1199.5,2016-11-19
"2820",2016,46,1,2016-11-13,"MD",60,45,76,67,7,949.5,2016-11-19
"2821",2016,46,1,2016-11-13,"ME",15,8,23,13,-2,274.5,2016-11-19
"2822",2016,46,1,2016-11-13,"MI",108,88,130,114,6,1907.5,2016-11-19
"2823",2016,46,1,2016-11-13,"MN",56,42,72,58,2,858.5,2016-11-19
"2824",2016,46,1,2016-11-13,"MO",68,53,86,67,-1,1213.5,2016-11-19
"2825",2016,46,1,2016-11-13,"MS",37,25,50,31,-6,592.5,2016-11-19
"2826",2016,46,1,2016-11-13,"MT",11,5,19,13,2,181.5,2016-11-19
"2827",2016,46,1,2016-11-13,"ND",11,5,19,5,-6,136.5,2016-11-19
"2828",2016,46,1,2016-11-13,"NE",23,14,33,19,-4,349.5,2016-11-19
"2829",2016,46,1,2016-11-13,"NH",13,7,21,12,-1,220.5,2016-11-19
"2830",2016,46,1,2016-11-13,"NJ",79,63,98,86,7,1485.5,2016-11-19
"2831",2016,46,1,2016-11-13,"NM",19,11,28,14,-5,320.5,2016-11-19
"2832",2016,46,1,2016-11-13,"NV",31,20,43,31,0,477.5,2016-11-19
"2833",2016,46,1,2016-11-13,"NY",131,109,154,137,6,1900.5,2016-11-19
"2834",2016,46,1,2016-11-13,"NYC",86,68,106,89,3,1121.5,2016-11-19
"2835",2016,46,1,2016-11-13,"OH",130,108,154,117,-13,2392.5,2016-11-19
"2836",2016,46,1,2016-11-13,"OK",55,41,71,39,-16,715.5,2016-11-19
"2837",2016,46,1,2016-11-13,"OR",40,28,53,34,-6,703.5,2016-11-19
"2838",2016,46,1,2016-11-13,"PA",143,120,168,146,3,2647.5,2016-11-19
"2839",2016,46,1,2016-11-13,"RI",13,6,21,13,0,205.5,2016-11-19
"2840",2016,46,1,2016-11-13,"SC",56,42,72,67,11,915.5,2016-11-19
"2841",2016,46,1,2016-11-13,"SD",12,6,20,13,1,154.5,2016-11-19
"2842",2016,46,1,2016-11-13,"TN",93,75,113,89,-4,1393.5,2016-11-19
"2843",2016,46,1,2016-11-13,"TX",235,205,267,209,-26,3724.5,2016-11-19
"2844",2016,46,1,2016-11-13,"UT",20,12,30,19,-1,324.5,2016-11-19
"2845",2016,46,1,2016-11-13,"VA",71,54,88,79,8,1313.5,2016-11-19
"2846",2016,46,1,2016-11-13,"VT",6,2,12,8,2,109.5,2016-11-19
"2847",2016,46,1,2016-11-13,"WA",76,59,94,64,-12,1074.5,2016-11-19
"2848",2016,46,1,2016-11-13,"WI",54,40,69,42,-12,995.5,2016-11-19
"2849",2016,46,1,2016-11-13,"WV",28,18,39,23,-5,408.5,2016-11-19
"2850",2016,46,1,2016-11-13,"WY",6,2,11,5,-1,86.5,2016-11-19
"2851",2016,47,1,2016-11-20,"AK",4,1,9,5,1,70.5,2016-11-26
"2852",2016,47,1,2016-11-20,"AL",54,40,70,54,0,1029.5,2016-11-26
"2853",2016,47,1,2016-11-20,"AR",45,32,59,45,0,638.5,2016-11-26
"2854",2016,47,1,2016-11-20,"AZ",58,43,73,46,-12,1099.5,2016-11-26
"2855",2016,47,1,2016-11-20,"CA",368,330,406,343,-25,4972.5,2016-11-26
"2856",2016,47,1,2016-11-20,"CO",40,28,54,35,-5,754.5,2016-11-26
"2857",2016,47,1,2016-11-20,"DC",5,1,11,2,-3,123.5,2016-11-26
"2858",2016,47,1,2016-11-20,"DE",10,4,16,6,-4,162.5,2016-11-26
"2859",2016,47,1,2016-11-20,"FL",215,187,246,214,-1,3954.5,2016-11-26
"2860",2016,47,1,2016-11-20,"GA",81,63,100,79,-2,1616.5,2016-11-26
"2861",2016,47,1,2016-11-20,"HI",22,14,33,18,-4,198.5,2016-11-26
"2862",2016,47,1,2016-11-20,"IA",41,29,55,49,8,623.5,2016-11-26
"2863",2016,47,1,2016-11-20,"ID",15,8,24,11,-4,253.5,2016-11-26
"2864",2016,47,1,2016-11-20,"IL",121,100,144,112,-9,1967.5,2016-11-26
"2865",2016,47,1,2016-11-20,"IN",83,65,102,80,-3,1306.5,2016-11-26
"2866",2016,47,1,2016-11-20,"KS",35,23,47,34,-1,488.5,2016-11-26
"2867",2016,47,1,2016-11-20,"KY",70,54,88,86,16,927.5,2016-11-26
"2868",2016,47,1,2016-11-20,"LA",39,27,52,40,1,826.5,2016-11-26
"2869",2016,47,1,2016-11-20,"MA",84,66,103,88,4,1132.5,2016-11-26
"2870",2016,47,1,2016-11-20,"MD",63,48,80,70,7,979.5,2016-11-26
"2871",2016,47,1,2016-11-20,"ME",14,7,22,9,-5,259.5,2016-11-26
"2872",2016,47,1,2016-11-20,"MI",99,80,120,92,-7,1734.5,2016-11-26
"2873",2016,47,1,2016-11-20,"MN",55,41,70,63,8,837.5,2016-11-26
"2874",2016,47,1,2016-11-20,"MO",68,53,86,73,5,1166.5,2016-11-26
"2875",2016,47,1,2016-11-20,"MS",40,28,53,40,0,618.5,2016-11-26
"2876",2016,47,1,2016-11-20,"MT",12,6,20,16,4,195.5,2016-11-26
"2877",2016,47,1,2016-11-20,"ND",12,6,19,13,1,147.5,2016-11-26
"2878",2016,47,1,2016-11-20,"NE",21,13,31,22,1,327.5,2016-11-26
"2879",2016,47,1,2016-11-20,"NH",15,8,24,12,-3,243.5,2016-11-26
"2880",2016,47,1,2016-11-20,"NJ",76,59,94,63,-13,1402.5,2016-11-26
"2881",2016,47,1,2016-11-20,"NM",19,11,29,17,-2,319.5,2016-11-26
"2882",2016,47,1,2016-11-20,"NV",30,20,42,39,9,456.5,2016-11-26
"2883",2016,47,1,2016-11-20,"NY",134,111,157,136,2,1917.5,2016-11-26
"2884",2016,47,1,2016-11-20,"NYC",76,59,94,90,14,971.5,2016-11-26
"2885",2016,47,1,2016-11-20,"OH",130,107,153,131,1,2335.5,2016-11-26
"2886",2016,47,1,2016-11-20,"OK",56,41,72,43,-13,733.5,2016-11-26
"2887",2016,47,1,2016-11-20,"OR",41,29,55,34,-7,712.5,2016-11-26
"2888",2016,47,1,2016-11-20,"PA",148,125,174,149,1,2703.5,2016-11-26
"2889",2016,47,1,2016-11-20,"RI",12,6,19,7,-5,182.5,2016-11-26
"2890",2016,47,1,2016-11-20,"SC",58,44,75,64,6,945.5,2016-11-26
"2891",2016,47,1,2016-11-20,"SD",12,6,20,8,-4,153.5,2016-11-26
"2892",2016,47,1,2016-11-20,"TN",93,74,113,74,-19,1352.5,2016-11-26
"2893",2016,47,1,2016-11-20,"TX",241,210,273,246,5,3733.5,2016-11-26
"2894",2016,47,1,2016-11-20,"UT",21,12,31,22,1,353.5,2016-11-26
"2895",2016,47,1,2016-11-20,"VA",72,55,90,58,-14,1313.5,2016-11-26
"2896",2016,47,1,2016-11-20,"VT",6,2,12,3,-3,104.5,2016-11-26
"2897",2016,47,1,2016-11-20,"WA",72,55,90,65,-7,1005.5,2016-11-26
"2898",2016,47,1,2016-11-20,"WI",54,40,69,55,1,968.5,2016-11-26
"2899",2016,47,1,2016-11-20,"WV",31,21,43,35,4,438.5,2016-11-26
"2900",2016,47,1,2016-11-20,"WY",5,2,11,6,1,86.5,2016-11-26
"2901",2016,48,1,2016-11-27,"AK",5,1,10,9,4,84.5,2016-12-03
"2902",2016,48,1,2016-11-27,"AL",55,41,71,56,1,1033.5,2016-12-03
"2903",2016,48,1,2016-11-27,"AR",45,32,59,49,4,617.5,2016-12-03
"2904",2016,48,1,2016-11-27,"AZ",61,46,78,48,-13,1111.5,2016-12-03
"2905",2016,48,1,2016-11-27,"CA",409,369,450,413,4,5297.5,2016-12-03
"2906",2016,48,1,2016-11-27,"CO",41,29,55,47,6,739.5,2016-12-03
"2907",2016,48,1,2016-11-27,"DC",6,2,12,4,-2,138.5,2016-12-03
"2908",2016,48,1,2016-11-27,"DE",10,5,17,7,-3,171.5,2016-12-03
"2909",2016,48,1,2016-11-27,"FL",220,192,251,214,-6,3965.5,2016-12-03
"2910",2016,48,1,2016-11-27,"GA",87,69,107,87,0,1708.5,2016-12-03
"2911",2016,48,1,2016-11-27,"HI",28,19,40,36,8,243.5,2016-12-03
"2912",2016,48,1,2016-11-27,"IA",40,28,53,35,-5,585.5,2016-12-03
"2913",2016,48,1,2016-11-27,"ID",15,8,24,20,5,242.5,2016-12-03
"2914",2016,48,1,2016-11-27,"IL",123,102,146,120,-3,1998.5,2016-12-03
"2915",2016,48,1,2016-11-27,"IN",81,64,100,78,-3,1256.5,2016-12-03
"2916",2016,48,1,2016-11-27,"KS",34,23,47,25,-9,528.5,2016-12-03
"2917",2016,48,1,2016-11-27,"KY",74,57,91.0249999999996,87,13,944.5,2016-12-03
"2918",2016,48,1,2016-11-27,"LA",43,31,58,49,6,895.5,2016-12-03
"2919",2016,48,1,2016-11-27,"MA",86,69,106,89,3,1144.5,2016-12-03
"2920",2016,48,1,2016-11-27,"MD",68,52,85,77,9,1010.5,2016-12-03
"2921",2016,48,1,2016-11-27,"ME",15,8,24,16,1,282.5,2016-12-03
"2922",2016,48,1,2016-11-27,"MI",112,91,133,127,15,1894.5,2016-12-03
"2923",2016,48,1,2016-11-27,"MN",56,42,71,62,6,833.5,2016-12-03
"2924",2016,48,1,2016-11-27,"MO",76,60,95,77,1,1237.5,2016-12-03
"2925",2016,48,1,2016-11-27,"MS",41,29,55,44,3,616.5,2016-12-03
"2926",2016,48,1,2016-11-27,"MT",12,6,20,13,1,190.5,2016-12-03
