"","Alabama","Arizona","Arkansas","Colorado","District of Columbia","Florida","Georgia","Idaho","Illinois","Indiana","Kansas","Kentucky","Louisiana","Maryland","Massachusetts","Michigan","Minnesota","Montana","Nevada","New Jersey","New York","New York City","Oregon","Pennsylvania","South Carolina","Virginia","Utah","Washington"
"1",0.320176790285453,0.377196251674892,0.434102736969786,0.559714858311625,0.363949646918389,0.458793260237622,0.242410070986805,0.665585702230336,0.612651131966816,0.202326311539428,0.488236784243446,0.264618299326904,0.26405214561699,0.612641992530062,0.784961592691729,0.447622501636371,0.643693471534743,0.495329247275027,0.464412883209569,0.257405278012296,1.14259096016778,0.793940880287839,0.258876984135898,0.697855352660147,0.342286699698694,0.529585640281405,0.427362820750007,0.462997205804221
"2",0.647593874176845,0.760765778706639,0.75739975464495,0.877833572504044,0.595829424646974,0.856989725731301,0.608113920606072,0.862815599286604,0.879294163583157,0.573381432442365,0.792174488013059,0.404501053044959,0.58313727911917,0.902638102148923,0.87755036609753,0.841322624021814,0.855844943968201,0.537442779951153,0.772710349344617,0.870167385870258,1.01557164924361,0.947365309083351,0.553560158197849,0.891738424373153,0.7562672203073,0.818503215495664,0.938191877174683,0.792688071114988
"3",0.844356359177301,0.915262318527843,0.904091520755562,0.978241081957753,0.786939109943101,0.966773551144606,0.816267904953806,0.98669410883365,0.959030023114159,0.848527441694893,0.924916731195967,0.691780661327522,0.798024824033716,0.968909860987355,0.975545363053199,0.962717582506945,0.925271595300849,0.840136387508313,0.914594859473814,0.984427911245582,1.01424658516269,0.993135103236004,0.78906823319999,0.959856872826316,0.958501043546179,0.933070747711323,0.993332274970777,0.955226605959825
"4",0.945622836516757,0.978660623121081,0.964106820246701,0.999948576581308,0.928358441414249,0.991255898108844,0.924202790198988,0.996654138310381,0.989761299932113,0.952287826563678,0.976688966834222,0.866179246703888,0.901652458585868,0.995413832059996,0.998097881792769,0.991405427274993,0.963298633575656,0.99793269999428,0.953461260569173,1.00264422254208,1.01047671954491,0.99657453260511,0.914940261695039,0.984846539502119,0.997004582492313,0.972236118901256,1.0037892462527,0.997215727755191
