"","Alabama","Arizona","Arkansas","Colorado","District of Columbia","Florida","Georgia","Idaho","Illinois","Indiana","Kansas","Kentucky","Louisiana","Maryland","Massachusetts","Michigan","Minnesota","Montana","Nevada","New Jersey","New York","New York City","Oregon","Pennsylvania","South Carolina","Virginia","Utah","Washington"
"1",0.0787680195514387,0.0659373582442053,0.0791342269920748,0.0672068487999192,0.193119598051734,0.0375745435415727,0.0633112091433551,0.097032705901289,0.0467755974374498,0.0748738174501585,0.0802349974703086,0.0777523324560587,0.0826438217889161,0.0595050195021361,0.0582258278397137,0.0516678500357933,0.061633966942331,0.122475006564212,0.0839817552104754,0.0693024015641545,0.0540302178771842,0.0872742336972499,0.0872980281192188,0.0497109222057213,0.0688812545048439,0.0517181472400183,0.1049442616565,0.0615715505739237
"2",0.0301240785827176,0.0248879842748741,0.0327131234804973,0.0282533812167034,0.0817288423957895,0.013662120762281,0.023058137927827,0.0428331958447659,0.0187048071373885,0.0263907578829086,0.0341953684673103,0.0338238775308651,0.0319308518928604,0.0252443896948235,0.025033360335789,0.0196817208257525,0.0270508671624435,0.0569167377187311,0.0354679918843199,0.0230941857137476,0.019724322441047,0.0267490504751833,0.0338210957536073,0.0201660593241695,0.0254588634109022,0.0221304832313797,0.0393783193092456,0.0251247234861156
"3",0.0252277335448795,0.0214157084551374,0.0286253599712618,0.0253269697838439,0.072434199241051,0.0118410354633034,0.0195837601134587,0.039322304467711,0.0163278512723195,0.0216892491004546,0.0303638679938822,0.0271092111722199,0.0271383252212603,0.022671358992596,0.0218947344292637,0.0171403372075885,0.0242717122097927,0.0474254391451464,0.0317444876470779,0.0199529937316234,0.0172091843299221,0.0237250607214385,0.0282428815858924,0.0177039930804028,0.0219725068436473,0.0195706672931983,0.0357992993192781,0.0217953786161933
"4",0.0213159558888089,0.0187251403098263,0.0255614424028772,0.022780015079221,0.0638744127935057,0.0104351371308421,0.0169205530385036,0.0367427476550926,0.0142974212799397,0.0186674957143307,0.0274127744642915,0.0230109638414453,0.0236071250471794,0.0202829963065395,0.019201663948204,0.0151765810237374,0.0217687954354076,0.0418639571599386,0.0288591431113833,0.0174080344849919,0.0150111974570259,0.0209126569831554,0.0246964932255377,0.0155185267670891,0.0198472034827512,0.0175687196214101,0.0326125233872504,0.0194127713749373
