"Year","Week","Percent of Deaths Due to Pneumonia and Influenza","Expected","Threshold","All Deaths","Pneumonia Deaths","Influenza Deaths"
2013,14,7.9868282608,7.868128826,8.189198042,51322,4049,50
2013,15,7.8089953961,7.7782801108,8.0991876945,50826,3934,35
2013,16,7.7690893294,7.6807479083,8.0014935401,49491,3823,22
2013,17,7.4696352087,7.5769089856,7.8974923366,48329,3583,27
2013,18,7.2667866079,7.4682299478,7.7886506793,48357,3504,10
2013,19,7.104087512,7.3562459011,7.6765036654,47902,3392,11
2013,20,7.0083880919,7.2425381465,7.5626325863,47329,3313,4
2013,21,6.8934892474,7.128711225,7.4486419737,47291,3248,12
2013,22,6.5275720695,7.0163696487,7.3361363301,46587,3038,3
2013,23,7.1290205845,6.9070946554,7.2266968841,46977,3341,8
2013,24,7.0435249866,6.8024213239,7.121858705,46525,3271,6
2013,25,6.7321147926,6.70381638,7.0230885092,46449,3123,4
2013,26,6.5912031048,6.6126570151,6.9317634789,46380,3055,2
2013,27,6.3937906044,6.5302110241,6.8491513993,46639,2977,5
2013,28,6.6343254228,6.457618547,6.7763924011,45762,3034,2
2013,29,6.6077003122,6.3958756792,6.7144825703,46128,3041,7
2013,30,6.218054232,6.3458201858,6.6642596627,46172,2866,5
2013,31,6.3631043974,6.308119524,6.626391126,46141,2929,7
2013,32,6.4749608764,6.2832613459,6.6013646029,46008,2976,3
2013,33,6.5440342149,6.2715466164,6.589481049,45828,2996,3
2013,34,6.4647957742,6.2730854527,6.5908505724,46003,2970,4
2013,35,6.2612116104,6.2877957535,6.6053910649,46269,2891,6
2013,36,6.2723503214,6.3154045589,6.6328295601,45581,2858,1
2013,37,6.4735429116,6.3554521951,6.6727063776,46188,2983,7
2013,38,6.5105788852,6.4072991294,6.7243819781,46555,3027,4
2013,39,6.5460625027,6.4701354245,6.7870464179,46654,3043,11
2013,40,6.6179567085,6.5429926531,6.8597312632,47492,3140,3
2013,41,6.6527143582,6.6247580962,6.9413237883,47304,3135,12
2013,42,6.7791269274,6.7141910176,7.0305832506,47602,3216,11
2013,43,6.6225442969,6.8099407772,7.1261590034,47746,3151,11
2013,44,6.7306312401,6.9105665166,7.2266101818,48777,3271,12
2013,45,7.0414189093,7.0145581324,7.3304266758,48939,3429,17
2013,46,6.7497824283,7.1203582297,7.4360510841,49409,3320,15
2013,47,6.9730394628,7.2263847379,7.5419013294,49591,3430,28
2013,48,6.9348915536,7.331053859,7.6463936074,49287,3385,33
2013,49,7.1557899709,7.4328030169,7.7479653353,50812,3594,42
2013,50,7.5682765005,7.5301134733,7.8450977683,51848,3856,68
2013,51,7.6577605237,7.6215322837,7.9363379553,52548,3917,107
2013,52,7.9859106132,7.7056932754,8.0203197171,51954,3942,207
2014,1,9.0825876595,7.7813367451,8.095783344,53531,4511,351
2014,2,9.7812651153,7.8473275907,8.1615937272,55821,4999,461
2014,3,10.03700447,7.9026716172,8.2167566653,54588,5005,474
2014,4,9.6585762612,7.9465297821,8.2604331091,54097,4783,442
2014,5,9.2797450294,7.9782301748,8.2919511417,53967,4623,385
2014,6,8.9705662073,7.9972775613,8.3108155224,53408,4476,315
2014,7,8.6488093027,8.0033603555,8.3167146586,53834,4385,271
2014,8,7.9718261728,7.9963549214,8.3095249077,52673,3990,209
2014,9,7.793790502,7.9763271451,8.2893121494,51695,3868,161
2014,10,8.0149812734,7.9435312585,8.256330609,52065,4048,125
2014,11,7.791530693,7.8984059328,8.2110189512,51787,3942,93
2014,12,7.6032607638,7.8415677037,8.1539937052,51399,3834,74
2014,13,7.5892155321,7.7738018251,8.0860401182,50888,3797,65
2014,14,7.6226222292,7.6960506876,8.0081005744,50888,3824,55
2014,15,7.4983737754,7.6093999726,7.9212607488,50731,3730,74
2014,16,7.3103807407,7.5150627456,7.8267337,49929,3595,55
2014,17,7.1160973655,7.4143617203,7.7258421355,49915,3498,54
2014,18,7.1320731928,7.3087099556,7.6199991076,49677,3490,53
2014,19,7.0554341347,7.1995902646,7.5106874227,50330,3512,39
2014,20,6.7773628987,7.0885336372,7.3994380643,47939,3222,27
2014,21,6.7190585912,6.9770969903,7.2878079429,48608,3242,24
2014,22,6.5489040186,6.866840569,7.1773572968,48176,3140,15
2014,23,6.7793773016,6.7593053262,7.0696270725,47792,3220,20
2014,24,6.7664457869,6.6559906107,6.9661166123,47839,3222,15
2014,25,6.4765424839,6.5583324846,6.8682619717,47618,3077,7
2014,26,6.3230863235,6.4676829856,6.7774151819,47461,2998,3
2014,27,6.3370928639,6.3852906336,6.6948247562,47435,3000,6
2014,28,6.3025298591,6.3122824613,6.6216177209,47473,2988,4
2014,29,6.2462958259,6.2496478302,6.5587834308,47244,2944,7
2014,30,6.336012214,6.1982242618,6.5071594011,47159,2985,3
2014,31,6.2305826276,6.1586854897,6.4674193587,46994,2923,5
2014,32,6.0389141425,6.1315319008,6.440063684,47078,2842,1
2014,33,6.1473305955,6.1170835027,6.425412378,46752,2869,5
2014,34,6.1631536192,6.115475461,6.4236005971,46778,2877,6
2014,35,6.0647622313,6.1266562105,6.4345767556,46663,2825,5
2014,36,6.2498683462,6.1503885994,6.4581036787,47473,2966,1
2014,37,6.1420876711,6.1862536119,6.4937623273,46971,2881,4
2014,38,6.2310220041,6.2336566676,6.5409580979,48082,2990,6
2014,39,6.24315896,6.2918364606,6.5989296613,48421,3017,6
2014,40,6.3701773973,6.3598762048,6.6667602083,48366,3075,6
2014,41,6.3816855754,6.4367171208,6.7433909364,49360,3142,8
2014,42,6.2918883789,6.5211739657,6.8276365795,49238,3085,13
2014,43,6.547655438,6.6119523769,6.9182027517,49071,3202,11
2014,44,6.4705042137,6.7076677775,7.0137048532,49007,3154,17
2014,45,6.3057062822,6.8068655659,7.112688259,51049,3208,11
2014,46,6.4451038576,6.9080422948,7.2136494986,50550,3240,18
2014,47,6.4930615042,7.009667532,7.3150581169,52533,3380,31
2014,48,6.6806771295,7.1102060837,7.4153788966,51866,3419,46
2014,49,7.0201713809,7.2081402575,7.5130941223,52748,3620,83
2014,50,7.3832020017,7.301991842,7.6067255596,53554,3785,169
2014,51,8.0736699498,7.3903434845,7.6948558323,54622,4098,312
2014,52,8.5243092739,7.4718591558,7.7761488881,56028,4264,512
2014,53,10.184053246,7.5453034077,7.8493692559,58896,4988,1010
2015,1,10.787100569,7.6095591447,7.9133998166,61212,5515,1088
2015,2,10.74267731,7.6636436522,7.9672578329,61009,5572,982
2015,3,10.042877398,7.7067226537,8.0101090047,58539,5168,711
2015,4,9.4876593958,7.738122192,8.041279352,57169,4841,583
2015,5,9.1055065887,7.7573381676,8.0602647519,57295,4733,484
2015,6,8.8070541252,7.7640433973,8.0667379981,56591,4579,405
2015,7,8.4484891324,7.7580920939,8.0605532801,56590,4496,285
2015,8,8.476324259,7.7395217062,8.0417480238,56239,4546,221
2015,9,8.3848675467,7.7085520959,8.0105420675,56435,4542,190
2015,10,8.2628298396,7.6655820663,7.9673341914,55671,4441,159
2015,11,7.9676440849,7.611183298,7.9126960531,54395,4195,139
2015,12,7.5396007123,7.5460917832,7.8473636213,53345,3901,121
2015,13,7.4104050595,7.4711968857,7.7722262369,53128,3840,97
2015,14,7.4587258563,7.3875281904,7.6883134614,52757,3835,100
2015,15,7.5745229207,7.2962403353,7.5967799099,52769,3922,75
2015,16,7.4985456661,7.1985960508,7.4988882894,51570,3804,63
2015,17,7.1931804912,7.095947654,7.3959908939,51382,3646,50
2015,18,6.9223464662,6.9897172704,7.2895098258,51601,3544,28
2015,19,6.8930772878,6.881376072,7.1809162339,50616,3467,22
2015,20,6.5893441124,6.7724228357,7.0717088719,49231,3230,14
2015,21,6.7978137684,6.6643621334,6.9633922885,49766,3365,18
2015,22,6.5135656945,6.5586824733,6.8574549688,49205,3195,10
2015,23,6.4764702332,6.4568347092,6.7553477435,49703,3208,11
2015,24,6.4248091136,6.3602110319,6.65846278,48982,3141,6
2015,25,6.5227161301,6.2701248468,6.5681134606,48952,3189,4
2015,26,6.3332654308,6.1877918295,6.485515438,49090,3103,6
2015,27,6.2895658765,6.1143124336,6.4117691423,48811,3063,7
2015,28,6.1677681749,6.0506561011,6.3478439925,49175,3026,7
2015,29,6.1959298014,5.9976474046,6.2945645379,48548,3005,3
2015,30,5.999505705,5.9559543176,6.252598729,48554,2909,4
2015,31,6.1189355126,5.9260787823,6.2224484846,48211,2946,4
2015,32,5.9021852237,5.9083497062,6.2044426893,48050,2828,8
2015,33,6.0728912423,5.902918487,6.1987327175,48346,2930,6
2015,34,5.9904120345,5.909757335,6.2052907667,48394,2894,5
2015,35,6.0415381452,5.9286606317,6.2239112477,48630,2935,3
2015,36,6.0576804568,5.9592476483,6.2542134711,48682,2946,3
2015,37,6.1760006555,6.0009682258,6.2956473174,48818,3009,6
2015,38,6.2116346193,6.0531111154,6.3475015775,49198,3048,8
2015,39,6.2697338746,6.1148146438,6.4089146176,48774,3052,6
2015,40,6.299166258,6.1850795423,6.4788872085,50975,3197,14
2015,41,6.290190108,6.2627837491,6.556297328,49919,3133,7
2015,42,6.3755217768,6.3466989655,6.6399167169,50788,3222,16
2015,43,6.3129657228,6.4355087206,6.7284289438,50325,3160,17
2015,44,6.5952362297,6.5278276788,6.8204487129,51052,3347,20
2015,45,6.3939477739,6.6222219068,6.9145421301,50626,3223,14
2015,46,6.5012963895,6.7172298026,7.0092476332,51682,3347,13
2015,47,6.5033208032,6.8113833812,7.1030972768,51343,3325,14
2015,48,6.6877385036,6.9032296067,7.1946380642,51886,3448,22
2015,49,6.6168922072,6.9913514599,7.2824530162,53575,3525,20
2015,50,6.7156731028,7.0743884369,7.365181668,52102,3473,26
2015,51,6.678356619,7.1510561804,7.4415397022,53037,3527,15
2015,52,7.519441903,7.2201649625,7.5103374303,52464,3914,31
2016,1,7.6586981825,7.2806367507,7.5704968594,55845,4245,32
2016,2,7.7604044839,7.331520614,7.621067098,55577,4283,30
2016,3,7.3960049983,7.3720062489,7.6612378821,55219,4048,36
2016,4,7.4823943662,7.4014354321,7.6903510281,55664,4115,50
2016,5,7.5214016251,7.4193112404,7.7079096523,55136,4086,61
2016,6,7.3624610058,7.425304907,7.7135850272,55457,3990,93
2016,7,7.4775672981,7.4192602213,7.7072209822,56168,4051,149
2016,8,8.0037681842,7.4011954152,7.6888357885,55199,4231,187
2016,9,8.0595840561,7.3713025121,7.658621509,55921,4250,257
2016,10,8.1485962353,7.3299441564,7.6169408277,56206,4286,294
2016,11,8.2534855175,7.2776479745,7.5643214106,54583,4154,351
2016,12,8.1904101591,7.2150985559,7.5014478868,54808,4194,295
2016,13,7.7460741235,7.1431271761,7.4291515711,53937,3896,282
2016,14,7.7586047458,7.0626994156,7.3483980838,54069,3945,250
2016,15,7.6366559486,6.9749008617,7.2602730516,53492,3890,195
2016,16,7.2076309452,6.8809211029,7.1659661027,53152,3683,148
2016,17,6.9081074725,6.7820362548,7.0667533921,51027,3398,127
2016,18,6.8128181623,6.6795902728,6.9639789148,51271,3402,91
2016,19,6.4960784314,6.5749753266,6.8590348801,51000,3239,74
2016,20,6.5822584161,6.4696115242,6.7533414355,50469,3288,34
2016,21,6.3932185934,6.3649262798,6.6483260348,50491,3198,30
2016,22,6.1191237704,6.2623336269,6.5454027509,49713,3025,17
2016,23,6.3926117355,6.1632137755,6.4459518335,49917,3174,17
2016,24,5.8865958726,6.0688932115,6.351299808,49910,2920,18
2016,25,5.817866715,5.9806256224,6.2627004016,49623,2875,12
2016,26,5.8717108569,5.8995739268,6.1813165721,49747,2911,10
2016,27,5.8831814249,5.8267936624,6.1082038971,49701,2914,10
2016,28,5.9068839777,5.7632179731,6.0442955598,49637,2926,6
2016,29,5.6252282966,5.7096444053,5.9903891463,49278,2767,5
2016,30,5.6500130787,5.6667237027,5.9471354398,49699,2803,5
2016,31,5.754857997,5.6349507554,5.91502937,49506,2847,2
2016,32,5.6853363355,5.6146578298,5.8944032427,49742,2826,2
2016,33,5.7636714045,5.6060101697,5.8854223414,49812,2866,5
2016,34,5.7217296468,5.6157016007,5.8951137724,49513,2827,6
2016,35,5.7943246677,5.6369120937,5.9163242654,49583,2868,5
2016,36,5.7604376735,5.6693431424,5.9487553142,50083,2880,5
2016,37,6.2074353017,5.7125337368,5.9919459085,49924,3091,8
2016,38,6.0658300926,5.7658670392,6.0452792109,49886,3017,9
2016,39,5.9571420044,5.8285793182,6.1079914899,50259,2983,11
2016,40,5.9119912847,5.8997710094,6.1791831811,51404,3021,18
2016,41,6.146173029,5.9784197435,6.2578319152,52130,3193,11
2016,42,6.1913185467,6.063395153,6.3428073247,51443,3178,7
2016,43,6.065747614,6.1534752431,6.4328874148,51865,3129,17
2016,44,6.0189747454,6.2473640893,6.526776261,51753,3099,16
2016,45,6.1417532641,6.3437106061,6.6231227778,52542,3208,19
2016,46,5.9783015339,6.4411281141,6.7205402858,53460,3189,7
2016,47,6.163945527,6.5382144232,6.8176265949,53164,3255,22
2016,48,6.496218018,6.63357214,6.9129843117,54601,3514,33
2016,49,6.6110607434,6.7258289056,7.0052410774,55150,3613,33
2016,50,6.8265419092,6.8136572715,7.0930694432,56002,3778,45
2016,51,6.7436326782,6.8957939242,7.175206096,56735,3734,92
2016,52,7.3905647933,6.9710579818,7.2504701535,57614,4101,157
2017,1,8.0633743469,7.0383680961,7.3177802678,59330,4500,284
2017,2,7.9491808981,7.0967581136,7.3761702853,60371,4432,367
2017,3,8.3647647785,7.1453910678,7.4248032395,58328,4511,368
2017,4,8.2014767932,7.1835713012,7.4629834729,56880,4306,359
2017,5,8.1478502614,7.2107545397,7.4901667114,57193,4316,344
2017,6,8.1579631073,7.2265557757,7.5059679474,57735,4308,402
2017,7,8.4121532365,7.2307548437,7.5101670154,56775,4258,518
2017,8,8.4792074321,7.223299609,7.5027117807,56727,4217,593
2017,9,8.3372500813,7.2043067229,7.4837188947,55318,4093,519
2017,10,8.1902245707,7.1740599331,7.4534721048,54504,4014,450
2017,11,7.8007008076,7.1330059742,7.4124181459,53367,3804,359
2017,12,7.6572045895,7.0817480979,7.3611602696,53688,3806,305
2017,13,7.5115925577,7.0210373364,7.3004495081,51973,3595,309
2017,14,7.2913610671,6.9517616252,7.2311737969,51129,3485,243
2017,15,7.1032666378,6.8749329434,7.1543451151,50878,3431,183
2017,16,6.7767443766,6.7916726576,7.0710848293,48814,3157,151
2017,17,6.4942064134,6.7031952816,6.9826074533,48243,3061,72
2017,18,6.2411651317,6.6107908866,6.8902030583,46690,2862,52
2017,19,6.0319244604,6.5158064178,6.7952185895,44480,2650,33
2017,20,5.9402221127,6.4196261867,6.6990383585,42591,2492,38
2017,21,5.7521904856,6.3236518229,6.6030639947,40402,2307,17
2017,22,5.6283442516,6.2292819744,6.5086941461,39994,2231,20
2017,23,5.8300193739,6.1378920512,6.4173042229,39228,2273,14
2017,24,5.7007312662,6.0508143064,6.3302264781,38153,2161,14
2017,25,5.5823737224,5.9693185407,6.2487307124,37081,2060,10
2017,26,5.4980173995,5.8945937128,6.1740058845,33794,1851,7
2017,27,5.3063759315,5.8277307198,6.1071428915,28984,1529,9
2017,28,5.7222082178,5.7697065982,6.0491187699,19835,1133,2
