"Year","Week","Percent of Deaths Due to Pneumonia and Influenza","Expected","Threshold","All Deaths","Pneumonia Deaths","Influenza Deaths"
2012,14,8.0052845612,8.09327,8.42441,48443,3830,48
2012,15,7.703739897,8.00222,8.33318,49119,3761,23
2012,16,7.6288154292,7.90327,8.23403,48946,3697,37
2012,17,7.5042035995,7.79779,8.12836,48173,3578,37
2012,18,7.4424049839,7.68724,8.01763,47834,3533,27
2012,19,7.1565986918,7.57318,7.90338,46782,3333,15
2012,20,7.1216049645,7.4572,7.78722,47054,3335,16
2012,21,7.0691533679,7.34093,7.67076,46809,3295,14
2012,22,6.8374585132,7.22597,7.55563,46099,3144,8
2012,23,6.6438311898,7.11395,7.44343,46419,3075,9
2012,24,6.7470393684,7.00642,7.33572,46865,3158,4
2012,25,6.8269875971,6.90486,7.23399,46199,3152,2
2012,26,6.857774311,6.8107,7.13965,46152,3162,3
2012,27,6.4425111686,6.72523,7.05401,46783,3008,6
2012,28,6.6156654786,6.64961,6.97823,46012,3042,2
2012,29,6.5629346314,6.58489,6.91334,46016,3019,1
2012,30,6.3220275974,6.53193,6.86021,45729,2890,1
2012,31,6.6170874378,6.49143,6.81956,45987,3042,1
2012,32,6.5708374639,6.46392,6.79188,46402,3044,5
2012,33,6.5851589184,6.44973,6.77754,45967,3023,4
2012,34,6.4249735175,6.449,6.77665,46257,2968,4
2012,35,6.5228169257,6.46168,6.78918,46391,3021,5
2012,36,6.6618175595,6.48753,6.81487,46744,3112,2
2012,37,6.8260194844,6.52609,6.85329,46396,3167,0
2012,38,6.7177181699,6.57677,6.90382,46489,3122,1
2012,39,6.7840834964,6.63875,6.96566,47523,3222,2
2012,40,6.715282842,6.7111,7.03786,47995,3218,5
2012,41,6.9186179385,6.7927,7.11932,48131,3324,6
2012,42,6.9423112367,6.88232,7.2088,48831,3383,7
2012,43,7.0862353852,6.9786,7.30495,47811,3382,6
2012,44,6.8481696747,7.08012,7.40632,49035,3355,3
2012,45,6.8880148542,7.18533,7.5114,50087,3441,9
2012,46,7.0647265429,7.29268,7.61862,49825,3500,20
2012,47,6.9830878342,7.40057,7.72637,49491,3437,19
2012,48,7.5829850982,7.50738,7.83304,50732,3816,31
2012,49,7.7252226206,7.61152,7.93706,51882,3944,64
2012,50,7.8947368421,7.71146,8.03687,51452,3965,97
2012,51,8.262350937,7.80569,8.13097,52830,4221,144
2012,52,8.9883148273,7.89283,8.21797,55027,4714,232
2013,1,10.171378449,7.97156,8.29658,59284,5620,410
2013,2,11.050766252,8.04071,8.3656,60946,6080,655
2013,3,11.107545226,8.09925,8.42401,59203,5941,635
2013,4,10.626500613,8.14628,8.47092,57893,5649,503
2013,5,10.077478148,8.1811,8.50561,56403,5291,393
2013,6,9.5000627836,8.20317,8.52755,55747,5028,268
2013,7,9.3589367014,8.21214,8.53639,54472,4889,209
2013,8,8.870621205,8.20783,8.53195,53525,4581,167
2013,9,8.7332379087,8.19029,8.51428,53096,4489,148
2013,10,8.4751161745,8.15972,8.48359,53368,4420,103
2013,11,8.5046253556,8.11655,8.44028,53077,4405,109
2013,12,8.1993939161,8.06135,8.38496,52138,4192,83
2013,13,8.1705082457,7.99491,8.31838,51845,4180,56
2013,14,7.9933826392,7.91813,8.24147,51380,4057,50
2013,15,7.8088761351,7.8321,8.15532,50878,3938,35
2013,16,7.7641694074,7.73803,8.06111,49561,3826,22
2013,17,7.4695657566,7.63724,7.96019,48383,3587,27
2013,18,7.2681445365,7.53116,7.85397,48403,3508,10
2013,19,7.1023438152,7.42127,7.74394,47956,3395,11
2013,20,7.0033329114,7.30912,7.63166,47406,3316,4
2013,21,6.8890485043,7.19631,7.5187,47336,3249,12
2013,22,6.52360331,7.0844,7.40666,46646,3040,3
2013,23,7.1301020408,6.97499,7.29711,47040,3346,8
2013,24,7.0429484704,6.8696,7.19157,46614,3277,6
2013,25,6.7333333333,6.7697,7.09153,46500,3127,4
2013,26,6.5980668633,6.67671,6.99839,46453,3063,2
2013,27,6.3925865685,6.59189,6.91342,46726,2982,5
2013,28,6.642090568,6.51643,6.83781,45844,3043,2
2013,29,6.6061839598,6.45136,6.77259,46184,3044,7
2013,30,6.2128064746,6.39757,6.71864,46211,2866,5
2013,31,6.3630260109,6.35576,6.67668,46173,2931,7
2013,32,6.4786287698,6.32649,6.64724,46090,2983,3
2013,33,6.5408147713,6.3101,6.63069,45927,3001,3
2013,34,6.4608571056,6.30677,6.62719,46062,2972,4
2013,35,6.2674004532,6.31648,6.63673,46335,2898,6
2013,36,6.2721815712,6.33902,6.6591,45646,2862,1
2013,37,6.4684030927,6.37399,6.69391,46302,2988,7
2013,38,6.5129250241,6.42083,6.74057,46615,3032,4
2013,39,6.5507134758,6.47878,6.79833,46743,3051,11
2013,40,6.6232401765,6.54692,6.8663,47590,3149,3
2013,41,6.6500696232,6.62421,6.94341,47398,3140,12
2013,42,6.7746470008,6.70945,7.02846,47663,3218,11
2013,43,6.6276273136,6.80134,7.12016,47815,3158,11
2013,44,6.7344891818,6.89848,7.21711,48853,3278,12
2013,45,7.033782544,6.99938,7.31782,49049,3433,17
2013,46,6.7509440821,7.10253,7.42077,49519,3328,15
2013,47,6.971971267,7.20636,7.5244,49699,3437,28
2013,48,6.9329390558,7.30929,7.62714,49373,3390,33
2013,49,7.1521149994,7.40979,7.72743,50922,3600,42
2013,50,7.5587884386,7.50631,7.82375,51966,3860,68
2013,51,7.6657104318,7.59742,7.91465,52637,3928,107
2013,52,7.9870915692,7.68171,7.99873,52059,3951,207
2014,1,9.0784654656,7.75793,8.07474,54062,4555,353
2014,2,9.7870074547,7.82489,8.14149,56340,5047,467
2014,3,10.038715804,7.88158,8.19796,54758,5022,475
2014,4,9.6518899773,7.92712,8.24328,54207,4789,443
2014,5,9.280124327,7.9608,8.27674,54051,4629,387
2014,6,8.9674776982,7.98206,8.29778,53471,4480,315
2014,7,8.6477462437,7.99055,8.30605,53910,4390,272
2014,8,7.9701215235,7.98609,8.30136,52747,3995,209
2014,9,7.7926091912,7.9687,8.28374,51767,3873,161
2014,10,8.0101228935,7.93856,8.25337,52159,4052,126
2014,11,7.7997380182,7.89606,8.21064,51912,3953,96
2014,12,7.6068376068,7.84177,8.15611,51480,3842,74
2014,13,7.5943155498,7.77639,8.0905,50946,3804,65
2014,14,7.6217956267,7.70084,8.01471,50946,3828,55
2014,15,7.4998031031,7.61613,7.92976,50788,3735,74
2014,16,7.3080925318,7.52344,7.83683,49972,3597,55
2014,17,7.1168540225,7.42404,7.73718,49994,3504,54
2014,18,7.1378305017,7.3193,7.63219,49735,3497,53
2014,19,7.0638162852,7.21067,7.52332,50426,3523,39
2014,20,6.7795903911,7.09965,7.41205,47997,3227,27
2014,21,6.7165098796,6.98777,7.29992,48686,3246,24
2014,22,6.5550328477,6.87658,7.18847,48253,3148,15
2014,23,6.782354171,6.76759,7.07924,47830,3224,20
2014,24,6.7638094443,6.66232,6.9737,47902,3225,15
2014,25,6.4839474071,6.56218,6.87331,47687,3085,7
2014,26,6.3215247391,6.46855,6.77942,47536,3002,3
2014,27,6.3366503271,6.38268,6.69328,47533,3006,6
2014,28,6.3000399269,6.30572,6.61606,47587,2994,4
2014,29,6.246830093,6.23868,6.54876,47320,2949,7
2014,30,6.3298907983,6.18244,6.49225,47252,2988,3
2014,31,6.2452221184,6.1377,6.44724,47092,2936,5
2014,32,6.0436533164,6.105,6.41428,47190,2851,1
2014,33,6.1532879431,6.08472,6.39373,46853,2878,5
2014,34,6.1674384857,6.07704,6.38577,46859,2884,6
2014,35,6.0628102002,6.08195,6.39041,46744,2829,5
2014,36,6.2502630582,6.09928,6.40746,47518,2969,1
2014,37,6.126951799,6.12866,6.43657,47136,2884,4
2014,38,6.2315955373,6.16956,6.47719,48222,2999,6
2014,39,6.2472947627,6.22127,6.52862,48517,3025,6
2014,40,6.3730548562,6.28294,6.59001,48454,3082,6
2014,41,6.3921774617,6.35356,6.66035,49498,3156,8
2014,42,6.3048844644,6.43201,6.73852,49422,3103,13
2014,43,6.5591747218,6.51703,6.82326,49244,3219,11
2014,44,6.4670244775,6.60731,6.91325,49188,3164,17
2014,45,6.2960142168,6.70141,7.00707,51207,3212,12
2014,46,6.4437917644,6.7979,7.10326,50731,3251,18
2014,47,6.4969554413,6.89526,7.20033,52717,3394,31
2014,48,6.6766518809,6.99199,7.29678,52077,3431,46
2014,49,7.030394563,7.08661,7.3911,52970,3640,84
2014,50,7.3876859489,7.17764,7.48185,53711,3798,170
2014,51,8.0758362957,7.26369,7.5676,54855,4116,314
2014,52,8.5336794936,7.34343,7.64704,56236,4280,519
2014,53,10.186567164,7.41561,7.71893,58960,5006,1000
2015,1,10.76589239,7.4791,7.78213,60831,5486,1063
2015,2,10.720920974,7.53293,7.83566,60284,5501,962
2015,3,10.069144339,7.57621,7.87864,57850,5123,702
2015,4,9.5114952708,7.60826,7.9104,56458,4796,574
2015,5,9.1253272946,7.62854,7.93037,56524,4682,476
2015,6,8.7953254109,7.63668,7.93821,55791,4508,399
2015,7,8.4447724123,7.63248,7.93371,55561,4409,283
2015,8,8.4656276648,7.61594,7.91687,55117,4454,212
2015,9,8.3801599308,7.58722,7.88785,55524,4468,185
2015,10,8.2567974734,7.54667,7.847,55094,4392,157
2015,11,7.9523084352,7.4948,7.79483,53846,4147,135
2015,12,7.5214259924,7.43229,7.73201,52623,3839,119
2015,13,7.3822939547,7.35996,7.65937,52355,3772,93
2015,14,7.416539847,7.27878,7.57789,51911,3756,94
2015,15,7.5485497623,7.18985,7.48865,51957,3848,74
2015,16,7.4686667325,7.09437,7.39286,50665,3722,62
2015,17,7.1684941232,6.99364,7.29183,50708,3586,49
2015,18,6.8551097055,6.88903,7.18691,50590,3443,25
2015,19,6.8306842864,6.78196,7.07953,49263,3345,20
2015,20,6.5097069059,6.67389,6.97115,47698,3093,12
2015,21,6.7634258584,6.56628,6.86324,48023,3230,18
2015,22,6.467535755,6.4606,6.75725,47406,3056,10
2015,23,6.4094261182,6.35826,6.6546,47867,3059,9
2015,24,6.3543383627,6.26065,6.55668,47322,3001,6
2015,25,6.458652454,6.16906,6.46478,47657,3075,3
2015,26,6.2971548999,6.08471,6.38013,47450,2982,6
2015,27,6.2233003456,6.00871,6.30381,46583,2893,6
2015,28,6.0823928488,5.94203,6.23683,46873,2844,7
2015,29,6.1416811092,5.88553,6.18001,46160,2832,3
2015,30,5.9456287894,5.8399,6.13407,46017,2732,4
2015,31,6.0842781894,5.80567,6.09953,44804,2722,4
2015,32,5.9177600433,5.78321,6.07676,44358,2617,8
2015,33,6.018018018,5.77274,6.06598,44400,2666,6
2015,34,5.983195555,5.77427,6.06719,44274,2644,5
2015,35,5.9508349851,5.78765,6.08026,43893,2609,3
2015,36,6.0764798324,5.81256,6.10487,43907,2666,2
2015,37,6.1909424167,5.84853,6.14052,43919,2712,7
2015,38,6.1582641991,5.90117,6.19317,43876,2694,8
2015,39,6.1687027341,5.96356,6.25556,42975,2645,6
2015,40,6.2758480418,6.03479,6.32678,44249,2762,15
2015,41,6.2329066213,6.11382,6.40582,43511,2706,6
2015,42,6.3380442476,6.19952,6.49152,43799,2761,15
2015,43,6.2039982354,6.29065,6.58264,43069,2661,11
2015,44,6.5068652548,6.38587,6.67787,42970,2777,19
2015,45,6.2587026456,6.48382,6.77582,41654,2596,11
2015,46,6.2510822511,6.58308,6.87508,40425,2517,10
2015,47,6.2265805629,6.68221,6.9742,37629,2333,10
2015,48,6.3719555118,6.77977,7.07176,35515,2251,12
2015,49,6.0061390462,6.87435,7.16635,31601,1889,9
2015,50,6.137437981,6.96459,7.25658,25597,1564,7
2015,51,5.8148093626,7.04917,7.34116,20379,1182,3
